state,district,constituency_code,constituency_name,role,elected_person,gender,party,terms_served,education,photo_source_url,declared_assets_inr,declared_liabilities_inr,criminal_cases_count,attendance_pct,questions_asked,lad_allocated_inr,lad_utilized_inr,bio
Bihar,Muzaffarpur,AC-BR-90,Minapur,MLA,Rajeev Kumar,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rajeev Kumar is the elected MLA representing Minapur, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-91,Bochaha,MLA,Musafir Paswan,Male,Vikassheel Insaan Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Musafir Paswan is the elected MLA representing Bochaha, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-92,Sakra,MLA,Ashok KumarChodhary,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ashok KumarChodhary is the elected MLA representing Sakra, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-93,Kurhani,MLA,Anil Kumar Sahni,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Anil Kumar Sahni is the elected MLA representing Kurhani, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-94,Muzaffarpur,MLA,Bijendra Chaudhary,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Bijendra Chaudhary is the elected MLA representing Muzaffarpur, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-95,Kanti,MLA,Md. Israil Mansuri,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Md. Israil Mansuri is the elected MLA representing Kanti, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-96,Baruraj,MLA,Arun Kumar Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Arun Kumar Singh is the elected MLA representing Baruraj, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-97,Paroo,MLA,Ashok KumarSingh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ashok KumarSingh is the elected MLA representing Paroo, Muzaffarpur, Bihar."
Bihar,Muzaffarpur,AC-BR-98,Sahebganj,MLA,Raju Kumar Singh,Male,Vikassheel Insaan Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Raju Kumar Singh is the elected MLA representing Sahebganj, Muzaffarpur, Bihar."
Bihar,Gopalganj,AC-BR-99,Baikunthpur,MLA,Prem Shankar Ps.,Female,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Prem Shankar Ps. is the elected MLA representing Baikunthpur, Gopalganj, Bihar."
Bihar,Gopalganj,AC-BR-100,Barauli,MLA,Rampravesh Rai,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rampravesh Rai is the elected MLA representing Barauli, Gopalganj, Bihar."
Bihar,Gopalganj,AC-BR-101,Gopalganj,MLA,Subash Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Subash Singh is the elected MLA representing Gopalganj, Gopalganj, Bihar."
Bihar,Gopalganj,AC-BR-102,Kuchaikote,MLA,Amrendra Pandey,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Amrendra Pandey is the elected MLA representing Kuchaikote, Gopalganj, Bihar."
Bihar,Gopalganj,AC-BR-103,Bhorey,MLA,Sunil Kumar,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Sunil Kumar is the elected MLA representing Bhorey, Gopalganj, Bihar."
Bihar,Gopalganj,AC-BR-104,Hathua,MLA,Rajesh Kumar Singh,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rajesh Kumar Singh is the elected MLA representing Hathua, Gopalganj, Bihar."
Bihar,Siwan,AC-BR-105,Siwan,MLA,Awadh BihariChaudhary,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Awadh BihariChaudhary is the elected MLA representing Siwan, Siwan, Bihar."
Bihar,Siwan,AC-BR-106,Ziradei,MLA,Amarjeet Kushwaha,Male,CPI(ML),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Amarjeet Kushwaha is the elected MLA representing Ziradei, Siwan, Bihar."
Bihar,Siwan,AC-BR-107,Darauli,MLA,Satyadeo Ram,Male,CPI(ML),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Satyadeo Ram is the elected MLA representing Darauli, Siwan, Bihar."
Bihar,Siwan,AC-BR-108,Raghunathpur,MLA,Harishankar Yadav,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Harishankar Yadav is the elected MLA representing Raghunathpur, Siwan, Bihar."
Bihar,Siwan,AC-BR-109,Daraundha,MLA,Karnjeet Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Karnjeet Singh is the elected MLA representing Daraundha, Siwan, Bihar."
Bihar,Siwan,AC-BR-110,Barharia,MLA,Bachcha Pandey,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Bachcha Pandey is the elected MLA representing Barharia, Siwan, Bihar."
Bihar,Siwan,AC-BR-111,Goriakothi,MLA,Devesh Kant Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Devesh Kant Singh is the elected MLA representing Goriakothi, Siwan, Bihar."
Bihar,Siwan,AC-BR-112,Maharajganj,MLA,Vijay ShankerDubey,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Vijay ShankerDubey is the elected MLA representing Maharajganj, Siwan, Bihar."
Bihar,Saran,AC-BR-113,Ekma,MLA,Srikant Yadav,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Srikant Yadav is the elected MLA representing Ekma, Saran, Bihar."
Bihar,Saran,AC-BR-114,Manjhi,MLA,Dr. Satyendra Yadav,Male,Communist Party of India (Marxist),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. Satyendra Yadav is the elected MLA representing Manjhi, Saran, Bihar."
Bihar,Saran,AC-BR-115,Baniapur,MLA,Kedar Nath Singh,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Kedar Nath Singh is the elected MLA representing Baniapur, Saran, Bihar."
Bihar,Saran,AC-BR-116,Taraiya,MLA,Janak Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Janak Singh is the elected MLA representing Taraiya, Saran, Bihar."
Bihar,Saran,AC-BR-117,Marhaura,MLA,Jitendra Kumar Ray,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Jitendra Kumar Ray is the elected MLA representing Marhaura, Saran, Bihar."
Bihar,Saran,AC-BR-118,Chapra,MLA,Dr. C. N. Gupta,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. C. N. Gupta is the elected MLA representing Chapra, Saran, Bihar."
Bihar,Saran,AC-BR-119,Garkha,MLA,Surendra Ram,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Surendra Ram is the elected MLA representing Garkha, Saran, Bihar."
Bihar,Saran,AC-BR-120,Amnour,MLA,Krishan Kumar Mantoo,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Krishan Kumar Mantoo is the elected MLA representing Amnour, Saran, Bihar."
Bihar,Saran,AC-BR-121,Parsa,MLA,Chhote Lal Ray,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Chhote Lal Ray is the elected MLA representing Parsa, Saran, Bihar."
Bihar,Saran,AC-BR-122,Sonepur,MLA,Dr. Ramanuj Prasad,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. Ramanuj Prasad is the elected MLA representing Sonepur, Saran, Bihar."
Bihar,Vaishali,AC-BR-123,Hajipur,MLA,Awadhesh Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Awadhesh Singh is the elected MLA representing Hajipur, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-124,Lalganj,MLA,Sanjay Kumar Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Sanjay Kumar Singh is the elected MLA representing Lalganj, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-125,Vaishali,MLA,Siddharth Patel,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Siddharth Patel is the elected MLA representing Vaishali, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-126,Mahua,MLA,Mukesh Raushan,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Mukesh Raushan is the elected MLA representing Mahua, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-127,Rajapakar,MLA,Pratima Kumari,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Pratima Kumari is the elected MLA representing Rajapakar, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-128,Raghopur,Leader of Opposition,Tejashwi Prasad Yadav,Male,Rashtriya Janata Dal,2,Graduate,/assets/candidates/tejashwi_yadav.jpg,85000000,6500000,0,89,54,40000000,37500000,"Tejashwi Prasad Yadav is the elected Leader of Opposition representing Raghopur, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-129,Mahnar,MLA,Bina Singh,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Bina Singh is the elected MLA representing Mahnar, Vaishali, Bihar."
Bihar,Vaishali,AC-BR-130,Patepur,MLA,Lakhendra Raushan,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Lakhendra Raushan is the elected MLA representing Patepur, Vaishali, Bihar."
Bihar,Samastipur,AC-BR-131,Kalyanpur (Samastipur),MLA,Maheshwar Hazari,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Maheshwar Hazari is the elected MLA representing Kalyanpur (Samastipur), Samastipur, Bihar."
Bihar,Samastipur,AC-BR-132,Warisnagar,MLA,Ashok Kumar,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ashok Kumar is the elected MLA representing Warisnagar, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-133,Samastipur,MLA,Akhtarul Islam Shahin,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Akhtarul Islam Shahin is the elected MLA representing Samastipur, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-134,Ujiarpur,MLA,Alok Kumar Mehta,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Alok Kumar Mehta is the elected MLA representing Ujiarpur, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-135,Morwa,MLA,Ranvijay Sahu,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ranvijay Sahu is the elected MLA representing Morwa, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-136,Sarairanjan,Deputy Chief Minister / MLA,Vijay KumarChoudhary,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Vijay KumarChoudhary is the elected MLA representing Sarairanjan, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-137,Mohiuddinnagar,MLA,Rajesh Kumar Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rajesh Kumar Singh is the elected MLA representing Mohiuddinnagar, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-138,Bibhutipur,MLA,Ajay Kumar,Male,Communist Party of India (Marxist),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ajay Kumar is the elected MLA representing Bibhutipur, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-139,Rosera,MLA,Birendra Kumar,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Birendra Kumar is the elected MLA representing Rosera, Samastipur, Bihar."
Bihar,Samastipur,AC-BR-140,Hasanpur,MLA,Tej Pratap Yadav,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Tej Pratap Yadav is the elected MLA representing Hasanpur, Samastipur, Bihar."
Bihar,Begusarai,AC-BR-141,Cheria Bariarpur,MLA,Raj Vanshi Mahto,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Raj Vanshi Mahto is the elected MLA representing Cheria Bariarpur, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-142,Bachhwara,MLA,Surendra Mehata,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Surendra Mehata is the elected MLA representing Bachhwara, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-143,Teghra,MLA,Ram Ratan Singh,Male,Communist Party of India,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ram Ratan Singh is the elected MLA representing Teghra, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-144,Matihani,MLA,Raj Kumar Singh,Male,Lok Janshakti Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Raj Kumar Singh is the elected MLA representing Matihani, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-145,Sahebpur Kamal,MLA,Satanand Sambuddha,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Satanand Sambuddha is the elected MLA representing Sahebpur Kamal, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-146,Begusarai,MLA,Kundan Kumar,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Kundan Kumar is the elected MLA representing Begusarai, Begusarai, Bihar."
Bihar,Begusarai,AC-BR-147,Bakhri,MLA,Suryakant Paswan,Male,Communist Party of India,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Suryakant Paswan is the elected MLA representing Bakhri, Begusarai, Bihar."
Bihar,Khagaria,AC-BR-148,Alauli,MLA,Ramvriksh Sada,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ramvriksh Sada is the elected MLA representing Alauli, Khagaria, Bihar."
Bihar,Khagaria,AC-BR-149,Khagaria,MLA,Chhatrapati Yadav,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Chhatrapati Yadav is the elected MLA representing Khagaria, Khagaria, Bihar."
Bihar,Khagaria,AC-BR-150,Beldaur,MLA,Panna Lal Patel,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Panna Lal Patel is the elected MLA representing Beldaur, Khagaria, Bihar."
Bihar,Khagaria,AC-BR-151,Parbatta,Chief Minister of Bihar,Samrat Choudhary,Male,Bharatiya Janata Party,1,Graduate,/assets/candidates/samrat_choudhary.jpg,55000000,6500000,0,89,54,40000000,37500000,"Sanjeev Kumar is the elected MLA representing Parbatta, Khagaria, Bihar."
Bihar,Bhagalpur,AC-BR-152,Bihpur,MLA,Kumar Shailendra,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Kumar Shailendra is the elected MLA representing Bihpur, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-153,Gopalpur,MLA,Narendra Niraj,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Narendra Niraj is the elected MLA representing Gopalpur, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-154,Pirpainti,MLA,Lalan Kumar,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Lalan Kumar is the elected MLA representing Pirpainti, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-155,Kahalgaon,MLA,Pawan Kumar Yadav,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Pawan Kumar Yadav is the elected MLA representing Kahalgaon, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-156,Bhagalpur,MLA,Ajit Sharma,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ajit Sharma is the elected MLA representing Bhagalpur, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-157,Sultanganj,MLA,Lalit Narayan Mandal,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Lalit Narayan Mandal is the elected MLA representing Sultanganj, Bhagalpur, Bihar."
Bihar,Bhagalpur,AC-BR-158,Nathnagar,MLA,Ali Ashraf Siddiqui,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ali Ashraf Siddiqui is the elected MLA representing Nathnagar, Bhagalpur, Bihar."
Bihar,Banka,AC-BR-159,Amarpur,MLA,Jayant Raj,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Jayant Raj is the elected MLA representing Amarpur, Banka, Bihar."
Bihar,Banka,AC-BR-160,Dhauraiya,MLA,Bhudeo Choudhary,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Bhudeo Choudhary is the elected MLA representing Dhauraiya, Banka, Bihar."
Bihar,Banka,AC-BR-161,Banka,MLA,Ram Narayan Mandal,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ram Narayan Mandal is the elected MLA representing Banka, Banka, Bihar."
Bihar,Banka,AC-BR-162,Katoria,MLA,Dr. Nikki Hembrom,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. Nikki Hembrom is the elected MLA representing Katoria, Banka, Bihar."
Bihar,Banka,AC-BR-163,Belhar,MLA,Manoj Yadav,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Manoj Yadav is the elected MLA representing Belhar, Banka, Bihar."
Bihar,Munger,AC-BR-164,Tarapur,MLA,Mewa Lal Choudhary,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Mewa Lal Choudhary is the elected MLA representing Tarapur, Munger, Bihar."
Bihar,Munger,AC-BR-165,Munger,MLA,Pranav Kumar,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Pranav Kumar is the elected MLA representing Munger, Munger, Bihar."
Bihar,Munger,AC-BR-166,Jamalpur,MLA,Ajay Kumar Singh,Male,Indian National Congress,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Ajay Kumar Singh is the elected MLA representing Jamalpur, Munger, Bihar."
Bihar,Lakhisarai,AC-BR-167,Surajgarha,MLA,Prahlad Yadav,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Prahlad Yadav is the elected MLA representing Surajgarha, Lakhisarai, Bihar."
Bihar,Lakhisarai,AC-BR-168,Lakhisarai,MLA / Former Deputy CM,Vijay Kumar Sinha,Male,Bharatiya Janata Party,3,Graduate,/assets/candidates/vijay_kumar_sinha.jpg,55000000,6500000,0,89,54,40000000,37500000,"Vijay Kumar Sinha is the elected Deputy Chief Minister representing Lakhisarai, Lakhisarai, Bihar."
Bihar,Sheikhpura,AC-BR-169,Sheikhpura,MLA,Vijay Kumar,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Vijay Kumar is the elected MLA representing Sheikhpura, Sheikhpura, Bihar."
Bihar,Sheikhpura,AC-BR-170,Barbigha,MLA,Sudarshan Kumar,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Sudarshan Kumar is the elected MLA representing Barbigha, Sheikhpura, Bihar."
Bihar,Nalanda,AC-BR-171,Asthawan,MLA,Jitendra Kumar,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Jitendra Kumar is the elected MLA representing Asthawan, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-172,Biharsharif,MLA,Dr. Sunil Kumar,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. Sunil Kumar is the elected MLA representing Biharsharif, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-173,Rajgir,MLA,Kaushal Kishore,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Kaushal Kishore is the elected MLA representing Rajgir, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-174,Islampur,MLA,Rakesh KumarRoushan,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rakesh KumarRoushan is the elected MLA representing Islampur, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-175,Hilsa,MLA,Krishnamurari Sharan,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Krishnamurari Sharan is the elected MLA representing Hilsa, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-176,Nalanda,MLA,Shrawon Kumar,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Shrawon Kumar is the elected MLA representing Nalanda, Nalanda, Bihar."
Bihar,Nalanda,AC-BR-177,Harnaut,MLA,Hari Narayan Singh,Male,Janata Dal (United),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Hari Narayan Singh is the elected MLA representing Harnaut, Nalanda, Bihar."
Bihar,Patna,AC-BR-178,Mokama,MLA,Anant Kumar Singh,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Anant Kumar Singh is the elected MLA representing Mokama, Patna, Bihar."
Bihar,Patna,AC-BR-179,Barh,MLA,Gyanendra Kumar Singh,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Gyanendra Kumar Singh is the elected MLA representing Barh, Patna, Bihar."
Bihar,Patna,AC-BR-180,Bakhtiarpur,MLA,Aniruddh Kumar,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Aniruddh Kumar is the elected MLA representing Bakhtiarpur, Patna, Bihar."
Bihar,Patna,AC-BR-181,Digha,MLA,Sanjiv Chaurasia,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Sanjiv Chaurasia is the elected MLA representing Digha, Patna, Bihar."
Bihar,Patna,AC-BR-182,Bankipur,MLA,Nitin Nabin,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Nitin Nabin is the elected MLA representing Bankipur, Patna, Bihar."
Bihar,Patna,AC-BR-183,Kumhrar,MLA,Arun Kumar Sinha,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Arun Kumar Sinha is the elected MLA representing Kumhrar, Patna, Bihar."
Bihar,Patna,AC-BR-184,Patna Sahib,MLA,Nand Kishore Yadav,Male,Bharatiya Janata Party,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Nand Kishore Yadav is the elected MLA representing Patna Sahib, Patna, Bihar."
Bihar,Patna,AC-BR-185,Fatuha,MLA,Dr. Ramanand Yadav,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Dr. Ramanand Yadav is the elected MLA representing Fatuha, Patna, Bihar."
Bihar,Patna,AC-BR-186,Danapur,MLA,Rit Lal Ray,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rit Lal Ray is the elected MLA representing Danapur, Patna, Bihar."
Bihar,Patna,AC-BR-187,Maner,MLA,Bhai Virendra,Male,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Bhai Virendra is the elected MLA representing Maner, Patna, Bihar."
Bihar,Patna,AC-BR-188,Phulwari,MLA,Gopal Ravidas,Male,CPI(ML),1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Gopal Ravidas is the elected MLA representing Phulwari, Patna, Bihar."
Bihar,Patna,AC-BR-189,Masaurhi,MLA,Rekha Devi,Female,Rashtriya Janata Dal,1,Graduate,/assets/placeholder-avatar.svg,55000000,6500000,0,89,54,40000000,37500000,"Rekha Devi is the elected MLA representing Masaurhi, Patna, Bihar."
